order_id,user_id,product_id,product_name,category,base_price,price,amount,quantity,status,region,priority,old_name,order_date
19154,9686.0,P6548,Sofa,Furniture,2140.38,2140.38,12628.24,5,Cancelled,West,High,Product_162,2026-09-28
19155,8414.0,P6355,Washing Machine,Home Appliances,72886.86,72886.86,258019.48,3,Pending,West,Low,Product_54,2026-12-17
19156,8842.0,P7917,Tennis Racket,Sports,16234.35,16234.35,57469.6,3,Completed,North,Medium,Product_58,2026-05-15
19157,7672.0,P8862,Table,Furniture,19108.58,19108.58,22548.12,1,Cancelled,East,Low,Product_65,2026-08-06
19158,1124.0,P6326,Basketball,Sports,10002.24,10002.24,35407.93,3,Cancelled,South,Low,Product_198,2026-10-06
19159,7915.0,P4357,Smart Watch,Electronics,7411.62,7411.62,43728.56,5,Pending,North,Medium,Product_164,2026-01-02
19160,9951.0,P5731,Football,Sports,8751.06,8751.06,41305.0,4,Shipped,East,Low,Product_98,2026-06-16
19161,6110.0,P9826,Tennis Racket,Sports,48381.89,48381.89,57090.63,1,Cancelled,West,High,Product_187,2026-05-09
19162,7495.0,P4434,Headphones,Electronics,61544.2,61544.2,145244.31,2,Shipped,North,High,Product_184,2026-07-10
19163,6755.0,P7749,Tennis Racket,Sports,62224.87,62224.87,146850.69,2,Completed,South,Low,Product_83,2026-05-25
19164,6929.0,P9539,Laptop,Electronics,36172.85,36172.85,128051.89,3,Pending,East,High,Product_123,2026-01-23
19165,6745.0,P4889,Sofa,Furniture,69266.17,69266.17,81734.08,1,Cancelled,West,Low,Product_63,2026-04-14
19166,8223.0,P2930,Laptop,Electronics,73063.07,73063.07,172428.85,2,Shipped,South,Medium,Product_20,2026-05-09
19167,,P1810,Magazine,Books,44053.95,44053.95,259918.3,5,Completed,East,Low,Product_28,2026-04-06
19168,4130.0,P1258,Washing Machine,Home Appliances,4267.46,4267.46,20142.41,4,Pending,East,High,Product_110,2026-11-22
19169,3956.0,P9452,Refrigerator,Home Appliances,73683.07,73683.07,173892.05,2,Cancelled,West,Medium,Product_192,2026-01-06
19170,2683.0,P6198,Dictionary,Books,39756.45,39756.45,93825.22,2,Pending,East,High,Product_45,2026-08-14
19171,2537.0,P3044,Chair,Furniture,2212.72,2212.72,5222.02,2,Completed,East,Low,Product_174,2026-08-09
19172,9145.0,P1479,Bed,Furniture,38498.32,38498.32,90856.04,2,Pending,North,High,Product_8,2026-12-05
19173,3794.0,P3677,T-Shirt,Clothing,46755.76,46755.76,275858.98,5,Shipped,West,Medium,Product_107,2026-10-12
19174,,P9734,Tablet,Electronics,71954.71,71954.71,424532.79,5,Cancelled,South,Medium,Product_121,2026-02-06
19175,8779.0,P4986,Magazine,Books,25543.03,25543.03,90422.33,3,Cancelled,South,Low,Product_28,2026-06-01
19176,1512.0,P5242,Mixer,Home Appliances,67592.18,67592.18,398793.86,5,Shipped,North,Low,Product_139,2026-04-28
19177,1550.0,P3744,Phone,Electronics,56717.81,56717.81,66927.02,1,Shipped,East,Medium,Product_9,2026-12-05
19178,9628.0,P7453,Jacket,Clothing,4643.59,4643.59,27397.18,5,Shipped,North,Medium,Product_189,2026-04-06
19179,5804.0,P8822,Tablet,Electronics,20366.44,20366.44,96129.6,4,Shipped,West,High,Product_140,2026-06-12
19180,7707.0,P6867,Notebook,Books,19425.29,19425.29,91687.37,4,Completed,South,Low,Product_72,2026-06-15
19181,9262.0,P4930,Headphones,Electronics,51325.86,51325.86,60564.51,1,Completed,South,Medium,Product_63,2026-10-15
19182,5429.0,P1693,Refrigerator,Home Appliances,7097.89,7097.89,8375.51,1,Cancelled,West,Low,Product_41,2026-10-25
19183,8680.0,P4853,T-Shirt,Clothing,55369.55,55369.55,326680.34,5,Completed,East,Low,Product_42,2026-08-21
19184,1767.0,P8100,Refrigerator,Home Appliances,7259.53,7259.53,25698.74,3,Completed,North,High,Product_105,2026-10-12
19185,5163.0,P7372,Chair,Furniture,43282.27,43282.27,204292.31,4,Cancelled,South,Low,Product_44,2026-01-21
19186,7437.0,P1618,Dictionary,Books,62995.59,62995.59,223004.39,3,Pending,South,Low,Product_65,2026-10-23
19187,2165.0,P9887,Jacket,Clothing,77296.79,77296.79,182420.42,2,Cancelled,East,Medium,Product_161,2026-12-24
19188,9112.0,P1298,Mixer,Home Appliances,56585.87,56585.87,66771.33,1,Pending,North,Medium,Product_104,2026-01-16
19189,5180.0,P8740,Phone,Electronics,59435.88,59435.88,350671.69,5,Shipped,East,Low,Product_131,2026-05-23
19190,1712.0,P3599,Shoes,Clothing,32123.23,32123.23,37905.41,1,Completed,West,Low,Product_31,2026-01-07
19191,2695.0,P8242,Washing Machine,Home Appliances,47209.21,47209.21,222827.47,4,Pending,East,High,Product_83,2026-09-03
19192,3048.0,P4745,Laptop,Electronics,63452.79,63452.79,74874.29,1,Cancelled,West,Medium,Product_177,2026-01-26
19193,1823.0,P4164,Shoes,Clothing,57762.58,57762.58,340799.22,5,Completed,South,Low,Product_184,2026-04-21
19194,9917.0,P9039,Dictionary,Books,45229.25,45229.25,266852.58,5,Shipped,South,High,Product_39,2026-12-01
19195,5565.0,P1734,Laptop,Electronics,42022.49,42022.49,49586.54,1,Pending,North,Medium,Product_146,2026-12-18
19196,2336.0,P9302,Jeans,Clothing,62979.49,62979.49,148631.6,2,Cancelled,West,High,Product_75,2026-07-23
19197,5174.0,P3567,Bed,Furniture,62738.51,62738.51,74031.44,1,Cancelled,East,Medium,Product_175,2026-05-05
19198,4487.0,P3202,Chair,Furniture,39614.7,39614.7,186981.38,4,Cancelled,West,Low,Product_200,2026-07-19
19199,6832.0,P5223,Novel,Books,56932.72,56932.72,268722.44,4,Pending,West,Medium,Product_166,2026-11-21
19200,4085.0,P3785,Mixer,Home Appliances,72138.7,72138.7,170247.33,2,Completed,South,High,Product_185,2026-01-03
19201,9784.0,P7628,Headphones,Electronics,42698.82,42698.82,251923.04,5,Completed,East,Medium,Product_80,2026-05-29
19202,2551.0,P3016,Sofa,Furniture,10235.73,10235.73,60390.81,5,Cancelled,West,Low,Product_175,2026-04-03
19203,9038.0,P9785,Cricket Bat,Sports,1227.35,1227.35,1448.27,1,Shipped,North,Low,Product_199,2026-02-10
19204,8968.0,P9704,Notebook,Books,78895.17,78895.17,465481.5,5,Pending,South,Low,Product_125,2026-04-27
19205,4442.0,P4786,Chair,Furniture,64663.06,64663.06,228907.23,3,Shipped,East,Low,Product_73,2026-01-04
19206,6394.0,P7820,Bed,Furniture,71553.72,71553.72,337733.56,4,Completed,West,Medium,Product_19,2026-08-03
19207,5696.0,P9484,Football,Sports,50651.24,50651.24,119536.93,2,Cancelled,North,Low,Product_195,2026-10-11
19208,4750.0,P9007,Jacket,Clothing,72868.0,72868.0,429921.2,5,Cancelled,North,Low,Product_4,2026-10-25
19209,9734.0,P2222,Shoes,Clothing,50593.38,50593.38,179100.57,3,Pending,East,High,Product_75,2026-11-01
19210,5131.0,P2906,Bed,Furniture,73675.57,73675.57,173874.35,2,Cancelled,South,Low,Product_105,2026-09-13
19211,8166.0,P8832,Jeans,Clothing,28351.47,28351.47,100364.2,3,Cancelled,South,Low,Product_110,2026-03-23
19212,8898.0,P7618,Phone,Electronics,73343.33,73343.33,432725.65,5,Completed,South,High,Product_79,2026-03-01
19213,1853.0,P2582,Jacket,Clothing,51413.94,51413.94,121336.9,2,Shipped,East,Medium,Product_58,2026-03-05
19214,5073.0,P4650,Chair,Furniture,59396.09,59396.09,350436.93,5,Completed,North,Low,Product_157,2026-01-26
19215,3427.0,P2904,Washing Machine,Home Appliances,63881.85,63881.85,376902.91,5,Pending,East,Low,Product_167,2026-11-09
19216,9560.0,P1694,Headphones,Electronics,14318.29,14318.29,16895.58,1,Completed,North,Low,Product_18,2026-05-06
19217,2694.0,P1800,Sofa,Furniture,77536.18,77536.18,91492.69,1,Cancelled,West,Low,Product_44,2026-08-26
19218,9308.0,P4145,Mixer,Home Appliances,1157.62,1157.62,1365.99,1,Pending,East,Low,Product_7,2026-07-05
19219,6508.0,P6971,Chair,Furniture,17693.94,17693.94,83515.4,4,Cancelled,North,High,Product_73,2026-04-30
19220,2664.0,P5015,Washing Machine,Home Appliances,2753.09,2753.09,3248.65,1,Shipped,East,High,Product_144,2026-08-08
19221,3018.0,P7336,Laptop,Electronics,23735.75,23735.75,84024.55,3,Shipped,East,Low,Product_123,2026-10-12
19222,8906.0,P2902,Microwave,Home Appliances,24383.33,24383.33,57544.66,2,Completed,South,Medium,Product_200,2026-10-18
19223,8263.0,P2777,Jacket,Clothing,29850.87,29850.87,176120.13,5,Cancelled,North,Low,Product_183,2026-04-17
19224,2655.0,P3291,T-Shirt,Clothing,29949.94,29949.94,176704.65,5,Completed,South,Medium,Product_143,2026-05-18
19225,2699.0,P1664,Novel,Books,31053.03,31053.03,146570.3,4,Shipped,East,High,Product_148,2026-04-02
19226,4911.0,P8140,Mixer,Home Appliances,43025.93,43025.93,152311.79,3,Pending,West,High,Product_115,2026-08-12
19227,8836.0,P4680,Cricket Bat,Sports,20628.44,20628.44,24341.56,1,Completed,South,Low,Product_95,2026-12-09
19228,5484.0,P7252,Bed,Furniture,55704.81,55704.81,131463.35,2,Shipped,South,Low,Product_89,2026-09-12
19229,3338.0,P2415,Sofa,Furniture,62050.22,62050.22,292877.04,4,Shipped,South,Medium,Product_198,2026-02-20
19230,3242.0,P5573,Basketball,Sports,26414.29,26414.29,62337.72,2,Completed,South,Low,Product_186,2026-05-12
19231,4441.0,P7915,Table,Furniture,29148.67,29148.67,34395.43,1,Cancelled,West,Medium,Product_23,2026-10-04
19232,1082.0,P3707,Smart Watch,Electronics,77332.68,77332.68,182505.12,2,Shipped,North,Medium,Product_131,2026-11-22
19233,1707.0,P1169,Washing Machine,Home Appliances,42562.66,42562.66,50223.94,1,Shipped,South,Low,Product_195,2026-04-03
19234,1778.0,P7215,Jeans,Clothing,46326.0,46326.0,273323.4,5,Pending,West,Medium,Product_116,2026-04-25
19235,3993.0,P2923,Cricket Bat,Sports,62937.35,62937.35,148532.15,2,Completed,South,Medium,Product_200,2026-09-16
19236,8272.0,P5620,Refrigerator,Home Appliances,19323.07,19323.07,22801.22,1,Pending,North,High,Product_125,2026-02-07
19237,6278.0,P8696,Football,Sports,67112.84,67112.84,316772.6,4,Cancelled,East,Low,Product_11,2026-11-11
19238,7936.0,P3873,Basketball,Sports,24060.37,24060.37,28391.24,1,Shipped,South,High,Product_88,2026-06-26
19239,5700.0,P7733,Cricket Bat,Sports,78466.99,78466.99,462955.24,5,Completed,South,High,Product_142,2026-02-18
19240,8621.0,P6818,Refrigerator,Home Appliances,47208.43,47208.43,167117.84,3,Completed,North,Low,Product_20,2026-08-04
19241,4353.0,P7567,Novel,Books,76656.17,76656.17,361817.12,4,Pending,South,Low,Product_25,2026-03-27
19242,2826.0,P9237,Magazine,Books,43423.54,43423.54,51239.78,1,Shipped,South,Low,Product_200,2026-08-17
19243,7365.0,P7745,Jacket,Clothing,30526.57,30526.57,72042.71,2,Pending,West,High,Product_76,2026-05-25
19244,2437.0,P9575,Basketball,Sports,31465.43,31465.43,74258.41,2,Pending,North,High,Product_174,2026-03-19
19245,1169.0,P2631,Smart Watch,Electronics,67298.43,67298.43,238236.44,3,Pending,West,Low,Product_3,2026-03-17
19246,,P2953,Jeans,Clothing,12711.93,12711.93,45000.23,3,Cancelled,West,High,Product_152,2026-03-18
19247,7188.0,P9869,Washing Machine,Home Appliances,74410.52,74410.52,87804.41,1,Pending,South,Low,Product_127,2026-11-07
19248,7099.0,P3959,Novel,Books,76754.63,76754.63,181140.93,2,Shipped,North,Low,Product_144,2026-04-10
19249,7736.0,P7274,Sofa,Furniture,6640.95,6640.95,7836.32,1,Completed,East,Low,Product_90,2026-12-27
19250,5901.0,P1640,Smart Watch,Electronics,40838.83,40838.83,48189.82,1,Pending,South,Medium,Product_116,2026-03-28
19251,5681.0,P4769,Basketball,Sports,77641.9,77641.9,183234.88,2,Completed,North,Medium,Product_127,2026-01-24
19252,2743.0,P5459,Chair,Furniture,57168.3,57168.3,202375.78,3,Cancelled,South,High,Product_84,2026-10-09
19253,1950.0,P5509,Jeans,Clothing,24138.09,24138.09,113931.78,4,Cancelled,North,Medium,Product_61,2026-09-07
19254,6368.0,P9934,Bed,Furniture,5626.36,5626.36,13278.21,2,Completed,North,High,Product_182,2026-05-09
19255,4885.0,P9363,Notebook,Books,64906.54,64906.54,229769.15,3,Pending,East,Low,Product_107,2026-12-24
19256,2625.0,P6856,Novel,Books,8237.34,8237.34,48600.31,5,Cancelled,South,High,Product_21,2026-10-01
19257,6688.0,P8466,Phone,Electronics,33694.69,33694.69,39759.73,1,Cancelled,West,Medium,Product_196,2026-07-04
19258,3934.0,P4684,Washing Machine,Home Appliances,34259.6,34259.6,40426.33,1,Cancelled,South,Medium,Product_42,2026-03-15
19259,7689.0,P6278,Cricket Bat,Sports,73513.24,73513.24,433728.12,5,Pending,East,Medium,Product_96,2026-09-26
19260,8064.0,P3413,Dictionary,Books,40670.1,40670.1,95981.44,2,Shipped,West,Medium,Product_148,2026-03-29
19261,5210.0,P4460,Novel,Books,76812.42,76812.42,271915.97,3,Pending,North,Medium,Product_151,2026-05-25
19262,4956.0,P4356,Washing Machine,Home Appliances,12358.72,12358.72,72916.45,5,Shipped,North,Medium,Product_1,2026-09-06
19263,3313.0,P8193,Chair,Furniture,24868.1,24868.1,29344.36,1,Cancelled,West,High,Product_153,2026-06-18
19264,7332.0,P3361,Sofa,Furniture,78735.31,78735.31,371630.66,4,Completed,West,High,Product_54,2026-09-15
19265,4552.0,P6267,Headphones,Electronics,70555.15,70555.15,333020.31,4,Completed,North,High,Product_51,2026-03-23
19266,7086.0,P5998,Notebook,Books,21256.89,21256.89,100332.52,4,Pending,North,Low,Product_129,2026-10-01
19267,2097.0,P4991,Headphones,Electronics,35302.08,35302.08,41656.45,1,Shipped,South,Low,Product_198,2026-07-05
19268,3179.0,P4701,Notebook,Books,1131.99,1131.99,1335.75,1,Pending,North,High,Product_193,2026-02-09
19269,9652.0,P3340,Cricket Bat,Sports,47259.03,47259.03,278828.28,5,Pending,North,High,Product_92,2026-06-18
19270,2495.0,P7025,Headphones,Electronics,28293.86,28293.86,133547.02,4,Cancelled,West,High,Product_107,2026-02-07
19271,9640.0,P1229,Table,Furniture,11965.62,11965.62,56477.73,4,Completed,West,High,Product_25,2026-08-30
19272,2143.0,P5698,Chair,Furniture,405.46,405.46,1913.77,4,Shipped,South,Low,Product_86,2026-05-06
19273,8079.0,P3412,Tennis Racket,Sports,23041.32,23041.32,108755.03,4,Completed,East,High,Product_2,2026-04-01
19274,8471.0,P6797,Novel,Books,17897.26,17897.26,21118.77,1,Completed,North,Low,Product_120,2026-03-29
19275,7109.0,P9775,Refrigerator,Home Appliances,16510.4,16510.4,97411.36,5,Completed,North,Medium,Product_53,2026-02-09
19276,9218.0,P3122,Table,Furniture,10983.41,10983.41,64802.12,5,Shipped,East,Low,Product_33,2026-06-29
19277,5533.0,P9616,Cricket Bat,Sports,34409.68,34409.68,121810.27,3,Shipped,South,Low,Product_162,2026-09-19
19278,6167.0,P3023,Washing Machine,Home Appliances,37685.78,37685.78,44469.22,1,Completed,North,High,Product_134,2026-01-02
19279,3446.0,P4006,Refrigerator,Home Appliances,25081.68,25081.68,118385.53,4,Cancelled,North,Low,Product_58,2026-12-28
19280,9159.0,P7630,Cricket Bat,Sports,67831.28,67831.28,160081.82,2,Completed,West,High,Product_169,2026-04-14
19281,7181.0,P8600,Basketball,Sports,72840.44,72840.44,429758.6,5,Shipped,North,Medium,Product_21,2026-04-04
19282,9356.0,P9529,Shoes,Clothing,12503.01,12503.01,44260.66,3,Completed,South,Medium,Product_200,2026-08-31
19283,9039.0,P1718,Sofa,Furniture,33063.84,33063.84,78030.66,2,Pending,East,High,Product_41,2026-04-10
19284,7416.0,P7973,Football,Sports,59870.22,59870.22,353234.3,5,Pending,South,Medium,Product_90,2026-04-19
19285,4844.0,P7307,Microwave,Home Appliances,38849.96,38849.96,183371.81,4,Pending,South,Medium,Product_46,2026-11-17
19286,7952.0,P7598,Jeans,Clothing,43078.13,43078.13,203328.77,4,Cancelled,West,Low,Product_87,2026-04-22
19287,4355.0,P5719,Sofa,Furniture,54547.05,54547.05,257462.08,4,Completed,West,Low,Product_179,2026-04-09
19288,9272.0,P6939,Notebook,Books,14979.05,14979.05,88376.39,5,Cancelled,North,Medium,Product_196,2026-10-26
19289,5040.0,P7340,Chair,Furniture,31726.97,31726.97,74875.65,2,Shipped,North,High,Product_71,2026-03-11
19290,8858.0,P3451,Tennis Racket,Sports,74661.62,74661.62,352402.85,4,Completed,West,High,Product_196,2026-10-15
19291,9734.0,P4779,Table,Furniture,2441.67,2441.67,14405.85,5,Cancelled,East,Low,Product_142,2026-10-13
19292,3016.0,P4813,Novel,Books,21181.92,21181.92,49989.33,2,Shipped,East,Medium,Product_102,2026-07-24
19293,5100.0,P3487,Tablet,Electronics,55465.42,55465.42,327245.98,5,Cancelled,South,Medium,Product_115,2026-09-19
19294,7100.0,P5561,Microwave,Home Appliances,36403.61,36403.61,42956.26,1,Completed,East,Low,Product_128,2026-01-01
19295,2394.0,P6000,Microwave,Home Appliances,69138.74,69138.74,244751.14,3,Cancelled,South,High,Product_77,2026-07-02
19296,8143.0,P7036,Refrigerator,Home Appliances,19210.27,19210.27,68004.36,3,Shipped,South,Medium,Product_175,2026-04-06
19297,9814.0,P7363,Shoes,Clothing,13727.73,13727.73,48596.16,3,Pending,East,Medium,Product_169,2026-01-23
19298,8233.0,P9251,Football,Sports,432.49,432.49,1531.01,3,Completed,North,Medium,Product_91,2026-10-29
19299,7470.0,P8323,Cricket Bat,Sports,22069.09,22069.09,130207.63,5,Shipped,East,Medium,Product_61,2026-03-08
19300,3172.0,P5689,Football,Sports,37666.63,37666.63,133339.87,3,Shipped,West,Low,Product_69,2026-10-18
19301,6768.0,P8604,Tennis Racket,Sports,20547.68,20547.68,121231.31,5,Completed,East,Medium,Product_112,2026-05-17
19302,3470.0,P6656,Microwave,Home Appliances,51459.59,51459.59,303611.58,5,Completed,North,Medium,Product_22,2026-06-26
19303,4802.0,P7322,Refrigerator,Home Appliances,64603.85,64603.85,152465.09,2,Shipped,North,Low,Product_45,2026-10-10
19304,8192.0,P2199,Mixer,Home Appliances,77506.54,77506.54,91457.72,1,Completed,East,Low,Product_35,2026-06-04
19305,7122.0,P3963,Smart Watch,Electronics,45338.71,45338.71,213998.71,4,Cancelled,West,Medium,Product_43,2026-11-09
19306,1052.0,P4600,Jeans,Clothing,75893.1,75893.1,179107.72,2,Completed,East,High,Product_60,2026-04-01
19307,6315.0,P5944,Novel,Books,40125.26,40125.26,94695.61,2,Shipped,West,High,Product_43,2026-04-30
19308,6486.0,P3633,Headphones,Electronics,41198.76,41198.76,48614.54,1,Cancelled,North,Medium,Product_24,2026-04-07
19309,8569.0,P4544,Table,Furniture,47609.51,47609.51,168537.67,3,Cancelled,West,Low,Product_99,2026-07-08
19310,2421.0,P8551,Cricket Bat,Sports,6577.42,6577.42,38806.78,5,Completed,West,Medium,Product_92,2026-11-28
19311,7357.0,P1057,Notebook,Books,3104.35,3104.35,7326.27,2,Pending,East,High,Product_9,2026-02-08
19312,3205.0,P7390,Headphones,Electronics,35066.13,35066.13,41378.03,1,Pending,South,Medium,Product_79,2026-01-24
19313,,P7108,Dictionary,Books,41124.76,41124.76,97054.43,2,Shipped,East,Medium,Product_11,2026-08-14
19314,1644.0,P6391,Magazine,Books,4084.19,4084.19,4819.34,1,Completed,North,High,Product_171,2026-03-29
19315,4327.0,P8452,Magazine,Books,34898.47,34898.47,41180.19,1,Pending,South,Low,Product_143,2026-12-01
19316,8044.0,P9820,Refrigerator,Home Appliances,54424.04,54424.04,192661.1,3,Completed,South,Low,Product_69,2026-10-02
19317,6340.0,P7108,Microwave,Home Appliances,57313.69,57313.69,67630.15,1,Pending,North,Low,Product_106,2026-08-15
19318,2192.0,P8198,Basketball,Sports,17843.55,17843.55,63166.17,3,Pending,East,High,Product_152,2026-05-21
19319,9009.0,P2868,Notebook,Books,60151.92,60151.92,70979.27,1,Pending,South,Low,Product_101,2026-04-21
19320,9243.0,P6739,Headphones,Electronics,76064.94,76064.94,269269.89,3,Pending,South,Low,Product_31,2026-03-25
19321,9709.0,P4478,Chair,Furniture,34402.99,34402.99,40595.53,1,Pending,South,Low,Product_66,2026-12-03
19322,1033.0,P8837,Headphones,Electronics,72356.02,72356.02,341520.41,4,Cancelled,North,Low,Product_194,2026-02-24
19323,1561.0,P2413,Shoes,Clothing,57894.67,57894.67,204947.13,3,Completed,North,Medium,Product_2,2026-09-12
19324,3765.0,P4245,Cricket Bat,Sports,9460.51,9460.51,44653.61,4,Shipped,West,Low,Product_124,2026-12-10
19325,8864.0,P9946,Table,Furniture,32833.16,32833.16,38743.13,1,Completed,South,Low,Product_55,2026-11-10
19326,3567.0,P3610,Laptop,Electronics,73506.92,73506.92,173476.33,2,Cancelled,North,Low,Product_42,2026-11-23
19327,8914.0,P3308,Shoes,Clothing,15663.18,15663.18,55447.66,3,Shipped,West,High,Product_131,2026-06-03
19328,1778.0,P9825,Mixer,Home Appliances,59857.9,59857.9,282529.29,4,Shipped,South,Medium,Product_18,2026-02-19
19329,4994.0,P3539,Novel,Books,39232.96,39232.96,46294.89,1,Shipped,North,High,Product_136,2026-09-01
19330,4000.0,P8924,Football,Sports,68557.36,68557.36,161795.37,2,Completed,West,High,Product_136,2026-05-03
19331,,P3424,Shoes,Clothing,27131.19,27131.19,160074.02,5,Completed,East,Medium,Product_128,2026-03-26
19332,1911.0,P7387,Novel,Books,43183.65,43183.65,203826.83,4,Completed,West,High,Product_47,2026-04-17
19333,6537.0,P1665,Basketball,Sports,3037.18,3037.18,17919.36,5,Completed,North,Low,Product_199,2026-06-07
19334,2506.0,P8356,Football,Sports,69861.91,69861.91,82437.05,1,Completed,North,Low,Product_30,2026-04-04
19335,7527.0,P9925,Washing Machine,Home Appliances,58522.82,58522.82,276227.71,4,Completed,South,Low,Product_178,2026-12-19
19336,2611.0,P2211,Chair,Furniture,1310.39,1310.39,3092.52,2,Completed,South,Medium,Product_124,2026-06-09
19337,9141.0,P8981,Phone,Electronics,17215.21,17215.21,60941.84,3,Pending,South,High,Product_20,2026-11-21
19338,3274.0,P5054,Cricket Bat,Sports,44177.29,44177.29,208516.81,4,Completed,North,High,Product_24,2026-07-16
19339,5646.0,P9215,Chair,Furniture,50614.74,50614.74,298626.97,5,Shipped,South,High,Product_189,2026-12-25
19340,6164.0,P6577,Refrigerator,Home Appliances,32195.82,32195.82,113973.2,3,Shipped,South,Medium,Product_67,2026-01-20
19341,9745.0,P2959,Notebook,Books,42931.16,42931.16,50658.77,1,Pending,South,High,Product_149,2026-12-22
19342,1670.0,P5254,Cricket Bat,Sports,34271.21,34271.21,80880.06,2,Completed,North,High,Product_59,2026-08-11
19343,4608.0,P8388,Smart Watch,Electronics,31592.21,31592.21,74557.62,2,Completed,East,Low,Product_136,2026-09-14
19344,7857.0,P6440,Novel,Books,65002.37,65002.37,230108.39,3,Pending,North,High,Product_53,2026-06-01
19345,1109.0,P5198,Tablet,Electronics,38930.69,38930.69,137814.64,3,Cancelled,North,Medium,Product_145,2026-12-21
19346,9084.0,P3696,Cricket Bat,Sports,3190.61,3190.61,15059.68,4,Pending,South,High,Product_43,2026-08-13
19347,5467.0,P9287,T-Shirt,Clothing,69029.69,69029.69,162910.07,2,Shipped,South,Medium,Product_48,2026-03-17
19348,6323.0,P1589,Magazine,Books,51587.87,51587.87,60873.69,1,Completed,East,High,Product_195,2026-09-09
19349,2700.0,P8185,Novel,Books,18298.4,18298.4,107960.56,5,Shipped,South,Low,Product_180,2026-01-13
19350,3679.0,P8897,Mixer,Home Appliances,49660.58,49660.58,175798.45,3,Completed,West,Medium,Product_40,2026-12-27
19351,7329.0,P6247,Basketball,Sports,45981.8,45981.8,108517.05,2,Pending,South,Medium,Product_155,2026-04-05
19352,5746.0,P8421,Chair,Furniture,77529.35,77529.35,365938.53,4,Pending,South,High,Product_100,2026-09-04
19353,9959.0,P7462,Headphones,Electronics,77136.57,77136.57,455105.76,5,Shipped,North,High,Product_62,2026-10-22
19354,2997.0,P9503,Bed,Furniture,12041.36,12041.36,71044.02,5,Pending,West,Low,Product_187,2026-11-14
19355,3187.0,P7022,Microwave,Home Appliances,15066.47,15066.47,53335.3,3,Cancelled,East,Low,Product_47,2026-12-26
19356,2250.0,P7336,Jeans,Clothing,20405.83,20405.83,96315.52,4,Pending,West,High,Product_61,2026-10-19
19357,6220.0,P9704,T-Shirt,Clothing,38753.43,38753.43,137187.14,3,Cancelled,North,High,Product_38,2026-12-11
19358,4425.0,P3045,Magazine,Books,51759.76,51759.76,122153.03,2,Shipped,South,Medium,Product_144,2026-11-24
19359,6952.0,P3601,Cricket Bat,Sports,31626.66,31626.66,111958.38,3,Shipped,West,High,Product_175,2026-11-23
19360,2115.0,P4816,Refrigerator,Home Appliances,13952.79,13952.79,32928.58,2,Completed,North,High,Product_54,2026-08-20
19361,2268.0,P6064,Table,Furniture,61631.98,61631.98,72725.74,1,Pending,North,Medium,Product_154,2026-03-01
19362,9766.0,P3724,Washing Machine,Home Appliances,64034.06,64034.06,151120.38,2,Cancelled,East,High,Product_26,2026-02-08
19363,8992.0,P4854,Tennis Racket,Sports,12412.51,12412.51,58587.05,4,Pending,East,High,Product_200,2026-01-18
19364,1014.0,P3752,Magazine,Books,54571.46,54571.46,257577.29,4,Shipped,East,High,Product_28,2026-02-10
19365,7891.0,P5402,Microwave,Home Appliances,47645.97,47645.97,56222.24,1,Shipped,West,Low,Product_63,2026-03-31
19366,5063.0,P2773,Bed,Furniture,37814.34,37814.34,133862.76,3,Completed,East,High,Product_165,2026-11-20
19367,5277.0,P2015,T-Shirt,Clothing,58234.06,58234.06,137432.38,2,Shipped,South,Low,Product_44,2026-06-30
19368,1729.0,P7664,T-Shirt,Clothing,24928.92,24928.92,147080.63,5,Completed,East,Low,Product_198,2026-05-02
19369,4747.0,P3950,Bed,Furniture,71945.75,71945.75,169791.97,2,Cancelled,South,High,Product_157,2026-09-12
19370,3465.0,P3274,Mixer,Home Appliances,45050.68,45050.68,53159.8,1,Pending,South,High,Product_72,2026-10-07
19371,1647.0,P1025,Shoes,Clothing,1613.31,1613.31,7614.82,4,Completed,West,High,Product_132,2026-08-02
19372,5324.0,P9614,Jeans,Clothing,39829.7,39829.7,93998.09,2,Completed,East,Low,Product_100,2026-01-27
19373,5385.0,P1425,Football,Sports,69455.74,69455.74,409788.87,5,Shipped,South,Low,Product_187,2026-07-05
19374,,P7186,Notebook,Books,10328.88,10328.88,12188.08,1,Shipped,East,High,Product_67,2026-08-23
19375,1914.0,P3767,Bed,Furniture,54923.92,54923.92,324051.13,5,Pending,North,Low,Product_113,2026-07-23
19376,1359.0,P2073,Tennis Racket,Sports,41025.97,41025.97,48410.64,1,Shipped,North,Low,Product_187,2026-01-22
19377,8039.0,P6948,Sofa,Furniture,59868.74,59868.74,70645.11,1,Cancelled,West,Medium,Product_57,2026-04-26
19378,4467.0,P4377,Football,Sports,68394.94,68394.94,80706.03,1,Completed,North,High,Product_96,2026-12-03
19379,6212.0,P9078,Laptop,Electronics,55359.67,55359.67,130648.82,2,Shipped,North,High,Product_80,2026-11-09
19380,6341.0,P6570,Chair,Furniture,56926.58,56926.58,335866.82,5,Cancelled,East,Low,Product_93,2026-01-07
19381,9062.0,P5538,T-Shirt,Clothing,44890.6,44890.6,52970.91,1,Pending,West,Low,Product_4,2026-10-24
19382,4565.0,P9858,Cricket Bat,Sports,76924.1,76924.1,453852.19,5,Completed,North,Low,Product_58,2026-08-14
