item_id,order_id,product_id,quantity,unit_price,discount_percent
OI001743,O00307,P0444,2,5266.57,25.01
OI001744,O00163,P0487,4,24633.7,11.24
OI001745,O00546,P0181,4,11380.09,22.93
OI001746,O00217,P0076,2,1562.79,13.04
OI001747,O00717,P0172,3,15123.24,21.41
OI001748,O00906,P0545,5,42937.47,27.51
OI001749,O00338,P0465,2,3834.9,17.83
OI001750,O00677,P0582,2,32989.42,12.75
OI001751,O00626,P0457,3,37510.23,18.19
OI001752,O00949,P0022,2,16530.54,11.27
OI001753,O00549,P0478,1,20584.32,3.46
OI001754,O00712,P0131,1,12071.35,21.01
OI001755,O00973,P0117,5,7269.95,27.28
OI001756,O00595,P0140,1,13897.7,16.17
OI001757,O00238,P0131,2,15925.27,15.25
OI001758,O00622,P0558,1,20050.78,16.57
OI001759,O00348,P0539,5,14342.23,7.83
OI001760,O00563,P0141,2,432.42,14.72
OI001761,O00859,P0212,2,17643.27,6.62
OI001762,O00652,P0093,5,18409.88,13.27
OI001763,O00433,P0561,1,21676.24,9.66
OI001764,O00169,P0284,3,18850.09,22.96
OI001765,O00799,P0029,1,18085.36,21.69
OI001766,O00086,P0332,2,2364.85,24.24
OI001767,O00600,P0085,1,7897.89,14.42
OI001768,O00825,P0102,4,33562.45,16.17
OI001769,O00381,P0060,5,5750.26,4.49
OI001770,O00362,P0322,4,31167.26,23.84
OI001771,O00517,P0298,3,12494.34,2.55
OI001772,O00833,P0153,5,15440.18,16.2
OI001773,O00295,P0504,5,20846.17,2.3
OI001774,O00180,P0297,5,16071.24,1.27
OI001775,O00389,P0482,1,259.9,14.02
OI001776,O00046,P0615,1,19857.12,7.84
OI001777,O00252,P0388,3,12287.99,2.66
OI001778,O00742,P0530,3,2065.77,12.16
OI001779,O00577,P0127,2,24151.78,23.93
OI001780,O00524,P0235,3,11616.68,1.47
OI001781,O00318,P0176,5,16779.92,1.26
OI001782,O00732,P0042,4,26944.39,6.24
OI001783,O00421,P0618,5,36191.45,18.54
OI001784,O00806,P0019,5,21938.26,28.59
OI001785,O00877,P0540,2,3540.69,1.82
OI001786,O00822,P0050,1,25224.58,7.58
OI001787,O00542,P0129,5,5074.29,22.16
OI001788,O00268,P0266,2,585.08,14.21
OI001789,O00902,P0256,5,21276.2,21.55
OI001790,O00193,P0543,1,27512.58,7.27
OI001791,O00690,P0069,2,6360.28,18.57
OI001792,O00303,P0176,5,18229.43,20.08
OI001793,O00749,P0316,4,18194.02,0.62
OI001794,O00901,P0431,2,21661.4,21.76
OI001795,O00542,P0443,2,15881.88,28.82
OI001796,O00258,P0086,4,37999.06,24.66
OI001797,O00299,P0401,2,2244.3,22.51
OI001798,O00776,P0299,1,28258.85,23.66
OI001799,O00739,P0379,3,21740.44,5.61
OI001800,O00197,P0025,1,10124.68,9.23
OI001801,O00812,P0288,3,25480.53,28.8
OI001802,O00544,P0519,1,5683.05,21.92
OI001803,O00378,P0249,5,8602.35,15.56
OI001804,O00851,P0284,3,25662.02,4.03
OI001805,O00625,P0065,3,19568.88,20.6
OI001806,O00059,P0300,2,11204.1,6.48
OI001807,O00994,P0365,2,6228.92,7.73
OI001808,O00323,P0127,4,27453.49,24.2
OI001809,O00826,P0106,1,10831.81,18.0
OI001810,O00539,P0479,1,17949.85,18.19
OI001811,O00204,P0248,5,7241.09,20.36
OI001812,O00505,P0223,2,31794.59,9.69
OI001813,O00232,P0042,4,38035.72,21.7
OI001814,O00980,P0087,5,39443.65,14.9
OI001815,O00985,P0337,4,13542.05,28.82
OI001816,O00879,P0418,5,30713.39,15.73
OI001817,O00009,P0012,2,16075.72,0.8
OI001818,O00831,P0032,5,26757.36,23.36
OI001819,O00115,P0564,2,4229.42,15.72
OI001820,O00014,P0252,4,26053.27,19.11
OI001821,O00510,P0272,3,26365.46,17.88
OI001822,O00984,P0427,1,14006.82,20.4
OI001823,O00402,P0378,5,13935.38,4.02
OI001824,O00060,P0080,3,20458.35,24.26
OI001825,O00892,P0540,5,3822.94,16.18
OI001826,O00232,P0238,4,1506.59,10.29
OI001827,O00028,P0602,2,21721.39,12.22
OI001828,O00175,P0163,2,928.64,15.18
OI001829,O00076,P0247,4,6253.79,10.13
OI001830,O00079,P0096,3,34100.63,20.86
OI001831,O00878,P0303,2,28296.85,12.22
OI001832,O00766,P0045,3,25247.27,23.34
OI001833,O00346,P0245,4,21777.35,12.86
OI001834,O00990,P0049,5,10729.9,3.5
OI001835,O00132,P0438,1,42234.99,28.32
OI001836,O00896,P0058,5,44457.75,10.84
OI001837,O00408,P0624,1,41184.84,22.88
OI001838,O00396,P0159,4,7632.66,28.21
OI001839,O00218,P0104,2,29130.52,7.62
OI001840,O00349,P0366,1,8096.52,15.27
OI001841,O00188,P0448,5,21285.31,18.79
OI001842,O00497,P0436,5,9705.4,4.28
OI001843,O00216,P0539,3,15762.29,28.89
OI001844,O00119,P0249,3,9262.61,0.15
OI001845,O00541,P0460,2,34165.85,7.12
OI001846,O00884,P0565,5,3887.22,1.38
OI001847,O00240,P0385,5,37597.64,1.6
OI001848,O00684,P0381,4,25875.44,0.54
OI001849,O00842,P0050,5,20682.23,16.93
OI001850,O00725,P0068,3,21192.64,5.45
OI001851,O00017,P0465,3,3488.69,4.97
OI001852,O00775,P0614,5,18910.5,18.78
OI001853,O00786,P0588,4,6609.75,19.7
OI001854,O00851,P0567,5,22464.35,22.38
OI001855,O00693,P0469,1,2836.45,8.87
OI001856,O00549,P0376,5,17921.41,28.56
OI001857,O00255,P0152,3,37102.01,8.83
OI001858,O00791,P0514,3,9506.95,23.77
OI001859,O00878,P0201,2,30424.61,3.25
OI001860,O00860,P0230,3,44177.22,23.29
OI001861,O00441,P0415,5,34263.79,28.13
OI001862,O00418,P0639,1,21398.74,14.19
OI001863,O00408,P0122,4,35059.96,29.17
OI001864,O00032,P0454,2,18721.89,9.29
OI001865,O00966,P0235,5,12833.41,9.77
OI001866,O00679,P0618,3,37547.74,26.96
OI001867,O00533,P0143,5,31455.19,25.08
OI001868,O00292,P0005,3,35386.48,26.62
OI001869,O00121,P0147,5,2130.16,10.24
OI001870,O00563,P0152,4,37481.65,10.76
OI001871,O00693,P0152,4,38543.49,2.8
OI001872,O00564,P0393,5,12681.43,12.21
OI001873,O00075,P0223,1,33962.4,24.26
OI001874,O00101,P0151,2,19174.32,9.41
OI001875,O00345,P0125,3,14952.3,23.32
OI001876,O00409,P0556,2,14997.87,23.89
OI001877,O00319,P0523,3,27627.08,1.22
OI001878,O00031,P0170,4,42636.4,0.03
OI001879,O00684,P0528,4,4676.27,27.22
OI001880,O00399,P0066,1,24213.67,29.39
OI001881,O00397,P0517,2,793.02,20.05
OI001882,O00834,P0628,3,651.05,24.7
OI001883,O00027,P0051,1,30725.98,1.68
OI001884,O00664,P0287,1,15112.84,18.2
OI001885,O00879,P0331,1,1392.46,23.21
OI001886,O00884,P0536,2,9784.29,28.48
OI001887,O00658,P0423,2,10023.31,11.05
OI001888,O00653,P0288,3,20229.72,14.86
OI001889,O00454,P0615,3,23916.82,1.75
OI001890,O00966,P0461,2,44217.65,22.89
OI001891,O00422,P0135,5,22126.01,0.58
OI001892,O00818,P0096,4,31583.45,24.78
OI001893,O00945,P0395,1,32303.96,16.96
OI001894,O00955,P0618,1,39302.34,7.91
OI001895,O00407,P0538,5,404.2,29.11
OI001896,O00204,P0209,4,23365.84,28.12
OI001897,O00978,P0323,3,18045.47,5.14
OI001898,O00354,P0412,1,29773.6,27.82
OI001899,O00476,P0012,2,20973.4,26.97
OI001900,O00169,P0106,1,13599.79,0.01
OI001901,O00116,P0226,4,8344.2,15.4
OI001902,O00686,P0327,2,7074.29,16.38
OI001903,O01000,P0355,4,7433.48,6.55
OI001904,O00077,P0560,3,25931.4,17.78
OI001905,O00744,P0174,5,33881.17,4.23
OI001906,O00406,P0303,5,22710.2,24.52
OI001907,O00442,P0284,3,28300.8,7.1
OI001908,O00210,P0258,1,28528.97,16.03
OI001909,O00950,P0147,4,2241.5,14.99
OI001910,O00526,P0176,2,14561.29,25.02
OI001911,O00655,P0096,4,33624.27,17.67
OI001912,O00848,P0188,1,12881.38,7.83
OI001913,O00953,P0431,2,23616.61,10.2
OI001914,O00850,P0505,5,27415.54,22.74
OI001915,O00888,P0239,5,20907.53,3.45
OI001916,O00528,P0183,5,18073.86,9.55
OI001917,O00030,P0348,2,10964.59,13.49
OI001918,O00757,P0025,4,11476.78,17.66
OI001919,O00737,P0440,4,39065.55,29.83
OI001920,O00465,P0491,1,28837.4,28.15
OI001921,O00242,P0416,5,15745.17,4.4
OI001922,O00812,P0017,3,22724.35,11.28
OI001923,O00148,P0088,2,2169.0,18.88
OI001924,O00336,P0165,1,5243.5,20.36
OI001925,O00676,P0376,1,21013.55,16.17
OI001926,O00459,P0109,3,34990.22,4.51
OI001927,O00075,P0537,2,23088.71,17.12
OI001928,O00336,P0583,4,20907.19,22.65
OI001929,O00978,P0042,5,34381.19,23.18
OI001930,O00275,P0242,4,42319.42,16.26
OI001931,O00803,P0561,1,23449.43,3.81
OI001932,O00941,P0040,3,37348.71,28.54
OI001933,O00709,P0237,5,34002.37,21.58
OI001934,O00734,P0258,5,35629.26,19.45
OI001935,O00306,P0622,3,22681.81,18.29
OI001936,O00567,P0069,1,5346.42,13.56
OI001937,O00559,P0521,4,38718.32,22.54
OI001938,O00037,P0453,1,20430.88,5.37
OI001939,O00917,P0559,4,36469.05,14.33
OI001940,O00553,P0193,1,2712.61,13.56
OI001941,O00390,P0081,5,11145.58,18.83
OI001942,O00997,P0474,4,6847.19,14.77
OI001943,O00555,P0155,5,35008.87,13.09
OI001944,O00510,P0159,2,8592.6,17.3
OI001945,O00506,P0041,5,10676.44,15.73
OI001946,O00409,P0192,2,19034.72,20.87
OI001947,O00905,P0032,3,35431.3,11.7
OI001948,O00746,P0636,3,22940.11,17.08
OI001949,O00032,P0129,2,3926.45,16.25
OI001950,O00798,P0352,3,1895.1,5.48
OI001951,O00537,P0404,4,17236.84,5.88
OI001952,O00362,P0628,3,498.28,7.4
OI001953,O00975,P0138,5,30204.74,25.4
OI001954,O00809,P0402,2,40488.18,5.84
OI001955,O00984,P0588,1,5343.92,4.93
OI001956,O00082,P0337,2,16520.78,10.14
OI001957,O00955,P0496,2,24214.31,10.3
OI001958,O00172,P0591,2,35164.02,17.67
OI001959,O00890,P0229,3,21698.5,23.45
OI001960,O00379,P0106,2,15002.01,28.19
OI001961,O00109,P0575,4,37836.16,0.77
OI001962,O00662,P0503,5,19366.43,11.59
OI001963,O00871,P0574,3,14950.41,9.61
OI001964,O00500,P0296,3,9776.04,5.82
OI001965,O00644,P0640,1,34471.83,26.82
OI001966,O00845,P0592,1,46077.16,3.4
OI001967,O00493,P0615,4,21552.6,5.97
OI001968,O00854,P0343,5,34999.84,23.8
OI001969,O00089,P0374,2,35061.83,2.65
OI001970,O00301,P0466,1,12678.09,9.83
OI001971,O00110,P0223,2,31257.0,26.58
OI001972,O00838,P0431,4,25103.35,28.52
OI001973,O00100,P0245,4,18020.5,9.52
OI001974,O00017,P0637,3,33536.96,4.49
OI001975,O00886,P0113,3,39639.55,23.77
OI001976,O00037,P0364,2,19097.94,18.47
OI001977,O00971,P0126,5,33461.9,16.84
OI001978,O00620,P0136,4,31316.55,10.83
OI001979,O00241,P0528,5,4596.46,23.01
OI001980,O00412,P0168,2,7854.08,16.72
OI001981,O00935,P0440,4,29625.19,9.73
OI001982,O00792,P0599,5,18071.46,22.63
OI001983,O00552,P0454,3,15531.06,5.03
OI001984,O00505,P0347,5,31981.54,22.22
OI001985,O00686,P0288,5,26741.93,21.99
OI001986,O00433,P0374,3,41082.09,25.25
OI001987,O00295,P0184,5,19200.3,28.74
OI001988,O00933,P0123,1,26303.48,12.84
OI001989,O00341,P0028,2,1023.22,0.19
OI001990,O00041,P0045,2,26958.37,11.18
OI001991,O00236,P0602,2,16119.33,7.09
OI001992,O00659,P0120,3,27100.71,2.08
OI001993,O00006,P0333,3,14680.67,15.65
OI001994,O00649,P0437,5,10113.05,20.46
OI001995,O00291,P0312,3,4263.66,15.74
OI001996,O00393,P0397,5,28038.92,21.5
OI001997,O00148,P0513,2,822.8,26.97
OI001998,O00808,P0453,3,23027.82,4.49
OI001999,O00007,P0134,3,15027.7,29.54
OI002000,O00721,P0173,3,36774.69,28.49
OI002001,O00072,P0540,2,4731.64,5.19
OI002002,O00557,P0110,2,21905.51,1.89
OI002003,O00205,P0623,2,23189.76,19.35
OI002004,O00642,P0314,5,31046.57,11.31
OI002005,O00009,P0094,5,13388.29,7.87
OI002006,O00164,P0210,5,15666.44,0.73
OI002007,O00170,P0484,4,30172.43,2.61
OI002008,O00467,P0183,2,19605.49,14.4
OI002009,O00329,P0268,3,24713.48,7.97
OI002010,O00139,P0390,2,22756.06,28.26
OI002011,O00334,P0147,5,1688.12,24.5
OI002012,O00876,P0466,4,15947.53,16.61
OI002013,O00748,P0106,4,10605.96,26.07
OI002014,O00736,P0452,1,29590.37,5.27
OI002015,O00469,P0222,2,26730.09,21.52
OI002016,O00223,P0580,5,41711.9,28.7
OI002017,O00949,P0031,3,17063.72,4.66
OI002018,O00979,P0582,5,24424.36,12.36
OI002019,O00176,P0105,4,22484.58,19.72
OI002020,O00600,P0079,3,785.7,16.52
OI002021,O00243,P0172,3,14773.18,21.07
OI002022,O00251,P0593,5,9669.22,16.68
OI002023,O00316,P0275,4,3507.65,21.74
OI002024,O00475,P0506,2,4755.16,11.79
OI002025,O00254,P0022,5,16004.63,25.96
OI002026,O00592,P0512,5,36257.89,3.49
OI002027,O00915,P0459,5,45910.6,25.82
OI002028,O00450,P0004,2,18303.8,13.2
OI002029,O00166,P0058,3,34246.49,27.03
OI002030,O00480,P0541,4,23288.8,6.43
OI002031,O00725,P0336,2,19679.23,16.75
OI002032,O00937,P0533,2,4331.23,0.84
OI002033,O00692,P0102,2,33682.54,11.91
OI002034,O00810,P0057,5,13872.82,1.13
OI002035,O00046,P0273,5,23778.83,24.32
OI002036,O00703,P0478,5,17824.86,25.91
OI002037,O00449,P0359,2,28862.19,21.66
OI002038,O00900,P0383,5,38488.99,7.1
OI002039,O00548,P0405,1,14771.59,27.68
OI002040,O00810,P0043,2,15451.2,29.34
OI002041,O00242,P0399,1,24003.95,25.66
OI002042,O00588,P0330,1,2383.88,10.41
OI002043,O00893,P0168,2,7678.77,17.12
OI002044,O00951,P0097,1,30298.74,19.29
OI002045,O00172,P0602,3,20963.44,2.77
OI002046,O00204,P0491,3,31989.2,22.05
OI002047,O00198,P0060,5,8137.73,27.35
OI002048,O00591,P0427,4,9973.6,20.6
OI002049,O00512,P0097,5,32434.52,4.36
OI002050,O00050,P0156,2,27125.54,4.72
OI002051,O00888,P0473,4,23297.53,19.81
OI002052,O00055,P0119,5,32027.59,20.2
OI002053,O00119,P0117,4,7035.3,3.89
OI002054,O00186,P0044,1,15401.11,0.96
OI002055,O00140,P0353,5,38770.43,27.97
OI002056,O00203,P0639,2,14329.52,17.16
OI002057,O00442,P0391,3,12133.78,0.4
OI002058,O00184,P0468,3,14369.24,3.11
OI002059,O00783,P0290,2,13739.84,8.53
OI002060,O00809,P0573,4,27792.25,4.22
OI002061,O00346,P0010,5,39763.34,29.46
OI002062,O00154,P0612,3,18772.05,0.51
OI002063,O00843,P0607,2,32258.87,11.0
OI002064,O00991,P0360,4,24037.9,1.98
OI002065,O00760,P0003,2,41257.06,17.07
OI002066,O00354,P0133,5,14225.97,0.51
OI002067,O00100,P0236,4,13627.41,8.26
OI002068,O00435,P0369,5,23133.06,11.0
OI002069,O00315,P0135,2,29848.05,7.78
OI002070,O00077,P0161,1,27830.39,14.46
OI002071,O00056,P0434,1,34719.14,4.86
OI002072,O00237,P0572,4,33620.81,4.99
OI002073,O00635,P0064,4,16082.56,28.92
OI002074,O00442,P0438,5,28574.94,6.85
OI002075,O00130,P0290,5,17524.88,27.03
OI002076,O00351,P0329,3,9839.23,4.76
OI002077,O00900,P0009,2,15759.53,25.99
OI002078,O00034,P0257,1,11080.83,18.48
OI002079,O00930,P0417,4,30018.5,23.05
OI002080,O00463,P0379,4,24857.44,9.25
OI002081,O00067,P0381,4,24864.93,23.35
OI002082,O00357,P0382,3,357.11,5.17
OI002083,O00253,P0259,4,37791.43,4.11
OI002084,O00830,P0259,4,32164.89,3.32
OI002085,O00569,P0062,1,14691.06,15.43
OI002086,O00040,P0214,1,2134.14,22.1
OI002087,O00423,P0569,2,26607.2,11.96
OI002088,O00782,P0094,4,12869.69,15.49
OI002089,O00558,P0015,5,21039.71,21.8
OI002090,O00376,P0460,1,31196.05,0.91
OI002091,O00738,P0112,3,29603.39,13.9
OI002092,O00201,P0522,1,14818.65,3.05
OI002093,O00056,P0475,2,29914.14,29.06
OI002094,O00833,P0296,3,13216.71,28.62
OI002095,O00504,P0309,2,14843.43,5.25
OI002096,O00721,P0203,1,15513.52,13.05
OI002097,O00358,P0546,5,22528.05,13.4
OI002098,O00721,P0441,5,13693.83,0.89
OI002099,O00124,P0576,1,10111.83,29.99
OI002100,O00823,P0207,5,35161.35,24.68
OI002101,O00942,P0452,3,31837.59,26.69
OI002102,O00448,P0154,1,14468.49,1.92
OI002103,O00247,P0143,4,22700.62,1.73
OI002104,O00273,P0414,4,39469.32,9.32
OI002105,O00339,P0605,1,7620.02,23.85
OI002106,O00052,P0459,5,40184.19,14.02
OI002107,O00936,P0260,1,2898.74,19.65
OI002108,O00600,P0243,5,6779.1,16.56
OI002109,O00841,P0578,3,34344.14,9.45
OI002110,O00684,P0069,3,6575.81,1.27
OI002111,O00626,P0625,5,14594.68,17.69
OI002112,O00663,P0614,4,21204.27,11.85
OI002113,O00621,P0543,4,30380.49,19.44
OI002114,O00204,P0476,5,31132.39,3.61
OI002115,O00425,P0393,5,13675.88,8.78
OI002116,O00421,P0393,1,11399.05,14.55
OI002117,O00976,P0052,4,29946.97,7.99
OI002118,O00239,P0180,3,2198.2,6.33
OI002119,O00706,P0529,5,35610.75,17.49
OI002120,O00934,P0118,5,138.56,0.44
OI002121,O00729,P0272,2,26951.25,25.44
OI002122,O00979,P0144,1,12679.23,1.53
OI002123,O00472,P0555,2,12280.15,12.32
OI002124,O00862,P0164,1,11330.52,19.81
OI002125,O00266,P0099,5,16389.5,23.98
OI002126,O00241,P0380,5,26326.24,17.86
OI002127,O00907,P0600,4,39963.48,26.92
OI002128,O00086,P0457,1,44556.36,16.13
OI002129,O00641,P0603,3,20401.98,15.25
OI002130,O00835,P0074,5,26205.24,26.82
OI002131,O00312,P0549,2,27595.55,3.61
OI002132,O00970,P0366,5,7188.24,27.81
OI002133,O00585,P0452,5,26426.25,27.98
OI002134,O00553,P0178,1,28138.76,7.79
OI002135,O00048,P0430,4,27484.07,20.0
OI002136,O00849,P0186,2,21041.93,2.55
OI002137,O00610,P0414,1,45236.64,20.04
OI002138,O00957,P0163,5,1034.24,20.23
OI002139,O00605,P0278,2,33533.82,12.7
OI002140,O00926,P0518,2,20381.85,22.56
OI002141,O00593,P0490,1,213.81,17.67
OI002142,O00235,P0122,3,36918.5,2.65
OI002143,O00595,P0435,1,25194.22,1.32
OI002144,O00922,P0567,2,17534.6,8.52
OI002145,O00916,P0568,5,34403.99,21.69
OI002146,O00363,P0111,4,15151.84,25.77
OI002147,O00675,P0409,2,11101.82,1.36
OI002148,O00620,P0433,3,44206.5,11.29
OI002149,O00560,P0256,3,28831.8,12.88
OI002150,O00273,P0465,5,3107.8,1.94
OI002151,O00012,P0158,5,28965.2,11.58
OI002152,O00164,P0366,5,7925.32,24.77
OI002153,O00417,P0283,5,27360.6,0.01
OI002154,O00991,P0589,2,23933.9,12.0
OI002155,O00714,P0515,2,42253.17,26.41
OI002156,O00141,P0266,4,568.8,29.72
OI002157,O00771,P0541,4,22247.8,2.04
OI002158,O00023,P0640,1,24667.13,2.22
OI002159,O00850,P0117,5,8546.1,29.83
OI002160,O00255,P0368,5,9755.53,4.9
OI002161,O00841,P0211,4,12741.91,6.4
OI002162,O00737,P0419,1,24434.44,29.43
OI002163,O00045,P0262,3,23169.33,2.83
OI002164,O00341,P0024,2,30754.11,28.68
OI002165,O00769,P0311,4,21120.66,3.74
OI002166,O00100,P0441,3,16221.15,26.19
OI002167,O00714,P0298,3,11146.39,17.02
OI002168,O00412,P0066,4,31903.48,14.53
OI002169,O00934,P0068,5,19647.42,7.76
OI002170,O00552,P0588,5,6038.06,16.4
OI002171,O00980,P0004,4,17492.32,16.53
OI002172,O00100,P0280,1,35189.44,12.41
OI002173,O00869,P0109,2,41605.84,18.68
OI002174,O00942,P0405,4,15585.97,16.38
OI002175,O00632,P0553,5,38396.2,7.47
OI002176,O00999,P0597,4,5109.32,16.49
OI002177,O00320,P0520,4,29957.64,20.66
OI002178,O00888,P0094,3,13986.13,7.84
OI002179,O00322,P0052,1,25460.21,4.04
OI002180,O00614,P0186,1,25338.84,23.43
OI002181,O00370,P0254,4,39171.85,1.33
OI002182,O00117,P0074,4,18319.29,20.48
OI002183,O00064,P0234,5,9854.92,23.14
OI002184,O00827,P0406,2,5598.45,7.46
OI002185,O01000,P0130,1,20477.82,7.8
OI002186,O00382,P0615,1,23793.8,0.23
OI002187,O00026,P0610,5,3950.46,4.08
OI002188,O00544,P0596,3,12191.68,8.8
OI002189,O00386,P0386,3,25766.39,22.22
OI002190,O00571,P0630,4,20906.62,12.31
OI002191,O00335,P0448,3,21848.97,24.61
OI002192,O00954,P0320,3,31391.15,10.93
OI002193,O00775,P0455,3,36228.92,0.88
OI002194,O00462,P0317,3,25294.96,5.77
OI002195,O00519,P0625,1,17519.11,7.28
OI002196,O00802,P0380,3,28753.25,26.28
OI002197,O00803,P0135,2,29021.37,10.1
OI002198,O00297,P0057,1,15258.32,10.02
OI002199,O00623,P0357,2,10917.98,0.27
OI002200,O00955,P0437,2,10564.06,3.55
OI002201,O00156,P0303,2,33495.81,23.95
OI002202,O00439,P0491,4,27682.05,4.03
OI002203,O00324,P0629,1,33935.58,3.11
OI002204,O00182,P0289,1,23150.97,27.32
OI002205,O00873,P0517,3,977.55,15.51
OI002206,O00398,P0063,1,33533.06,29.38
OI002207,O00016,P0112,4,28287.9,29.46
OI002208,O00493,P0508,5,16982.84,26.24
OI002209,O00178,P0593,5,12800.04,10.75
OI002210,O00954,P0015,3,24722.27,29.83
OI002211,O00419,P0271,2,6543.9,12.75
OI002212,O00151,P0115,2,24467.34,15.86
OI002213,O00235,P0492,3,8259.89,10.37
OI002214,O00603,P0397,5,21662.58,16.62
OI002215,O00998,P0174,3,43969.91,28.44
OI002216,O00180,P0319,2,1993.96,16.72
OI002217,O00770,P0240,5,19641.46,7.6
OI002218,O00817,P0276,1,3528.45,28.34
OI002219,O00261,P0314,3,34055.45,14.02
OI002220,O00758,P0151,2,19445.96,2.3
OI002221,O00144,P0200,2,10076.87,29.54
OI002222,O00293,P0552,5,35404.23,21.93
OI002223,O00504,P0637,1,27624.72,27.04
OI002224,O00408,P0213,2,8224.74,19.35
OI002225,O00695,P0172,4,11969.36,5.75
OI002226,O00853,P0570,5,2978.54,5.09
OI002227,O00075,P0488,3,23725.93,19.65
OI002228,O00063,P0070,5,43445.91,28.87
OI002229,O00847,P0044,3,13632.14,19.06
OI002230,O00034,P0397,5,32213.12,29.37
OI002231,O00333,P0560,5,32086.68,8.0
OI002232,O00916,P0236,3,18562.39,26.43
OI002233,O00013,P0038,1,24629.69,21.45
OI002234,O00406,P0453,4,21775.76,15.43
OI002235,O00069,P0437,3,11076.16,8.37
OI002236,O00261,P0370,3,34779.9,1.6
OI002237,O00545,P0217,5,39716.4,20.65
OI002238,O00487,P0619,5,31789.51,21.14
OI002239,O00566,P0111,1,15523.65,19.53
OI002240,O00933,P0330,2,2569.57,3.7
OI002241,O00550,P0469,5,2452.68,7.66
OI002242,O00552,P0397,5,27458.41,12.77
OI002243,O00601,P0542,5,28476.02,26.54
OI002244,O00783,P0615,1,23030.85,29.56
OI002245,O00493,P0594,2,34270.76,3.14
OI002246,O00860,P0462,2,5314.49,6.98
OI002247,O00830,P0093,5,21948.66,28.91
OI002248,O00728,P0260,2,3274.49,27.14
OI002249,O00852,P0572,2,38486.94,4.88
OI002250,O00242,P0245,5,20675.19,4.53
OI002251,O00116,P0564,4,2979.46,27.6
OI002252,O00161,P0582,2,33334.42,15.51
OI002253,O00528,P0052,5,30919.97,6.36
OI002254,O00150,P0126,1,37508.85,0.45
OI002255,O00236,P0181,1,10856.05,20.75
OI002256,O00396,P0474,4,6215.73,1.36
OI002257,O00031,P0522,5,16509.96,16.74
OI002258,O00822,P0494,4,10800.82,16.43
OI002259,O00838,P0304,2,37708.07,23.91
OI002260,O00296,P0065,2,28280.43,8.68
OI002261,O00327,P0251,1,3394.57,22.65
OI002262,O00806,P0496,3,19965.66,22.53
OI002263,O00877,P0565,2,3999.15,9.28
OI002264,O00888,P0604,3,41327.2,23.7
OI002265,O00036,P0005,2,32576.58,29.84
OI002266,O00469,P0415,2,26497.78,24.52
OI002267,O00286,P0339,5,26507.54,25.02
OI002268,O00340,P0022,1,16746.79,29.17
OI002269,O00685,P0401,4,2158.49,2.21
OI002270,O00927,P0404,3,15196.79,2.6
OI002271,O00093,P0232,3,30366.93,13.41
OI002272,O00332,P0104,4,27451.22,27.67
OI002273,O00606,P0277,5,31529.75,15.68
OI002274,O00016,P0378,5,13770.07,12.9
OI002275,O00562,P0209,3,26901.7,11.34
OI002276,O00744,P0583,5,18373.15,4.78
OI002277,O00622,P0472,1,32061.96,16.2
OI002278,O00572,P0570,5,3657.22,16.97
OI002279,O00484,P0543,4,32091.69,2.18
OI002280,O00032,P0381,5,23250.18,10.89
OI002281,O00865,P0081,5,13370.97,11.31
OI002282,O00710,P0610,2,3636.29,28.3
OI002283,O00136,P0443,3,18666.48,28.9
OI002284,O00535,P0593,5,12562.94,5.6
OI002285,O00016,P0311,1,25352.82,0.18
OI002286,O00967,P0587,3,547.81,28.22
OI002287,O00803,P0474,3,6096.05,9.43
OI002288,O00981,P0122,4,31405.19,8.72
OI002289,O00093,P0143,4,25996.1,18.06
OI002290,O00803,P0078,1,25095.92,23.92
OI002291,O00661,P0566,2,21381.25,18.26
OI002292,O00607,P0414,2,39642.47,5.31
OI002293,O00145,P0619,4,33547.79,17.63
OI002294,O00461,P0056,3,43955.11,10.99
OI002295,O00939,P0137,1,38203.47,10.4
OI002296,O00301,P0383,4,46625.23,1.36
OI002297,O00446,P0519,2,4043.95,17.34
OI002298,O00130,P0377,4,10229.62,21.31
OI002299,O00019,P0052,1,31866.73,6.59
OI002300,O00722,P0352,4,1901.04,1.59
OI002301,O00176,P0218,2,20995.2,25.94
OI002302,O00182,P0517,2,1133.0,18.33
OI002303,O00909,P0288,1,20669.89,14.56
OI002304,O00668,P0531,2,4122.02,7.85
OI002305,O00464,P0248,1,7404.54,12.59
OI002306,O00399,P0557,3,5258.73,1.98
OI002307,O00806,P0361,5,37508.2,22.59
OI002308,O00061,P0095,1,3127.66,29.24
OI002309,O00626,P0184,4,26382.85,3.28
OI002310,O00836,P0090,3,25090.19,2.43
OI002311,O00902,P0046,3,8493.06,24.51
OI002312,O00813,P0453,1,24639.93,4.08
OI002313,O00045,P0035,4,10847.79,12.91
OI002314,O00322,P0017,1,24368.86,7.69
OI002315,O00718,P0090,5,29769.85,9.37
OI002316,O00729,P0337,3,14438.23,19.38
OI002317,O00817,P0583,5,17252.43,17.79
OI002318,O00587,P0220,4,26689.25,17.86
OI002319,O00286,P0485,1,37502.0,21.98
OI002320,O00983,P0529,2,41078.28,6.07
OI002321,O00319,P0553,1,29982.34,23.12
OI002322,O00793,P0074,1,19982.97,1.36
OI002323,O00361,P0576,5,10427.28,20.54
OI002324,O00071,P0481,3,17240.74,26.45
